REL10021BOERSMA;Sluisweg;5;3371EP;HARDINXVELD-GIESSENDAM;Nederland;50
20662TIMMER;Ophemertsestraat;1A;4061RA;OPHEMERT;Nederland;50
20708KETELAARS;Oirschotseweg;65;5066CH;MOERGESTEL;Nederland;50
REL00865FAASEN;Loon;3;5581VH;WAALRE;Nederland;50
REL05690COPPELMANS;De Maashoevenweg ;4;5254VH;HAARSTEEG;Nederland;50
REL05079LEIJSEN;Lijndonk;5;5124RK;MOLENSCHOT;Nederland;50
REL00982GOOL;Bavelstraat;6;4849PS;DORST;Nederland;50
REL01857MEIJS;W. van Gentstraat;11;5161AT;SPRANG CAPELLE;Nederland;50
20765BRANTEN;Mommersteeg;96;5254VN;HAARSTEEG;Nederland;50
REL03033WOUTERS;Stadhoudersdijk;14;5165RH;WASPIK;Nederland;50
REL06980JORIS;Molenstraat ;6;4944AC;RAAMSDONK;Nederland;50
20628BONTEN;Burgemeester Huybenstraat;9;6085ES;HORN;Nederland;50
REL05849BALK;Hertenweg;3;8317PM;KRAGGENBURG;Nederland;50
REL01477KLERKX;Maasdijk;9;4284VA;RIJSWIJK;Nederland;50
REL06228KRUYER;Neushoornweg;19/I;8317PV;KRAGGENBURG;Nederland;50
REL03157ENG;Lijnbaan;45;1969ND;HEEMSKERK;Nederland;50
20585KOLK;Grote Kerk;3A;5251AA;VLIJMEN;Nederland;50
21006VISSER;Bisschopweg;37;6741LC;LUNTEREN;Nederland;50
REL02951WESTERLAKEN;Hazenkamp;1;4284VV;RIJSWIJK;Nederland;50
REL10187OETELAAR;Oude Kerkstraat;31;5507LA;VELDHOVEN;Nederland;50
20574BAAST;Heibloemdijk;12;5688JV;OIRSCHOT;Nederland;50
REL06295JENNISKENS;Crommentuijnstraat;50;5964NN;HORST;Nederland;50
REL02106PLASMANS;Weeboscherweg;59;5571LL;BERGEIJK;Nederland;50
20665POPPELAARS;De Omloop;5;5256TH;HEDIKHUIZEN;Nederland;50
REL06354HEUSSCHEN - BOREAS;Genzon;43;6235AA;ULESTRATEN;Nederland;50
20440MEER;Zevenbergseweg;29;4791SL;KLUNDERT;Nederland;50
REL04907PRUISSERS DE MAN;Julianalaan;49;5161BA;SPRANG CAPELLE;Nederland;50
20751SPITHOVEN;Breedslagersweg;3;4021LP;MAURIK;Nederland;50
REL03992GROENEVELD;Rijksweg;107;0000AA;NIEUWENDIJK;Nederland;50
REL01358JANSEN;Twistelsebaan;10;5095EA;HOOGE MIERDE;Nederland;50
20282HEIJDEN;Langeweg;65;4756SL;KRUISLAND;Nederland;50
REL05192MOL;Dreef;32;4185NH;EST;Nederland;50
REL06176STEENBERGEN;Schoolstraat;24;5311CE;GAMEREN;Nederland;50
REL05593TILBORG;Hogelandstraat;29;4283GJ;GIESSEN;Nederland;50
REL02595THEUWS;Neerrijt ;22;5575CB;LUYKSGESTEL;Nederland;50
REL04210VEN;Kekkeneind;3A;5513AA;WINTELRE;Nederland;50
REL02572SWOLFS;Almkerkseweg ;5;4285WZ;WOUDRICHEM;Nederland;50
REL05374HEEREN BOOMKWEKERIJ;Grote Aardweg;27;5521RL;EERSEL;Nederland;50
20221HEEREN;Grote Aardweg;27;5521RL;EERSEL;Nederland;50
REL04821HURK;Soeterbeekseweg ;29A;5674NJ;NEDERWETTEN (Nuenen);Nederland;50
REL02023OORT;Esbeekseweg;17;5085EA;ESBEEK;Nederland;50
20820TUTELAERS;Dorpstraat;3;5575AE;LUIJKSGESTEL;Nederland;50
REL00194BEAARD;Heusdenseweg;19;5254VV;HAARSTEEG;Nederland;50
REL02378SCHREUDERS;Hoefstraat;35;4265HT;GENDEREN;Nederland;50
REL06456LEEDEN;Bokhovense Maasdijk;12B;5221BP;'S-HERTOGENBOSCH;Nederland;50
REL03078ZWART  BU;Heistraat ;128;5161GJ;SPRANG CAPELLE;Nederland;50
20608JLDSERVICE;Kloetingseweg;76;4462BB;GOES;Nederland;50
20826ANKER;Leerbroekseweg;55;4245KS;LEERBROEK;Nederland;50
REL00206BAUHAUS;Boevenheuvel;10A;5521NL;EERSEL;Nederland;50
REL00284BIE;Bernhardstraat;1;5161XJ;SPRANG CAPELLE;Nederland;50
REL06298HEIJNEN;Roligt;7;6088NG;ROGGEL;Nederland;50
REL04825HENDRIKS;Deutersestraat;37;5266AW;CROMVOIRT;Nederland;50
REL04141BOXEL;Noordererf;22;4271CH;DUSSEN;Nederland;50
REL04265VERHOEVEN;Maastrichterweg;150;5556VA;VALKENSWAARD;Nederland;50
20335CREMERS;Eindstraat;17;6454BA;JABEEK;Nederland;50
REL04480VINK;De Roef;1;4285WR;WOUDRICHEM;Nederland;50
REL06468SMOLDERS;Fressevenweg;5;5571TP;BERGEIJK;Nederland;50
REL04843HEIJDEN;Muggenhol;25;5509LM;VELDHOVEN;Nederland;50
REL07533BUIJS;De Hoeven;47;5254TG;HAARSTEEG;Nederland;50
REL01748MUSKENS;De Oosters;1;5256HM;HEUSDEN;Nederland;50
REL02432SMITS;Buitendijk;1;4924EG;DRIMMELEN;Nederland;50
REL06508JANSSEN;Geerstraat;15;6645CB;WINSSEN;Nederland;50
REL00697DIJK;Tilburgseweg;37;5081XH;HILVARENBEEK;Nederland;50
REL10284ADRIAANSE;Dennendijk;2;5051KD;OOSTELBEERS;Nederland;50
REL06849BROEDERS;Zonzeelseweg;8;4927RC;HOGE ZWALUWE;Nederland;50
REL00676DIBBITS;Voorstraat;8;4286AL;ALMKERK;Nederland;50
REL00915GEERTS;Chaamseweg - Hazenberg;3;5113BH;ULICOTEN;Nederland;50
REL03781KORPUT;Zonzeelseweg ;6;4927RC;HOOGE ZWALUWE;Nederland;50
REL03855VERHOEVEN;Bernsestraat;15;5256ND;HERPT;Nederland;50
REL02440SMITS;Tasbroekweg;4;5524KE;STEENSEL;Nederland;50
REL01135HEIJDEN;Leemskuilen;16;5531NL;BLADEL;Nederland;50
20887VERSCHURE;Graafseweg;4;5165PX;WASPIK;Nederland;50
REL06198ENCKEVORT;Venloseweg;53;5975PS;SEVENUM;Nederland;50
20436NOLLEN - VAN DONGEN;Lapdijk;15;4782PD;MOERDIJK;Nederland;50
REL05332TUTELAERS - THEUWS;Runderbochten;10;5571TD;BERGEIJK;Nederland;50
REL00203BAVEL;Reth;1;5111HC;BAARLE-NASSAU;Nederland;50
REL02693VELDHOVEN;Peerenboom;2;4273LJ;HANK;Nederland;50
REL10329J. VAN WINDEN;Voorstraat;112;4153AN;BEESD;Nederland;50
REL06509JANSSEN;Kweldam;28;6653CC;DEEST;Nederland;50
REL06853J.P.Z. MONTAGE;Laan van Welgelegen;165;4251KL;WERKENDAM;Nederland;50
REL02418SLUIJS;Floris V-laan;21;5141BA;WAALWIJK;Nederland;50
REL02778VERVOORT;Troprijt;15;5531NA;BLADEL;Nederland;50
REL02460SNIJDER;Jannezandweg;4;4273PL;HANK;Nederland;50
REL06612BLADEL    (BU);Kasteeldreef;47;5151RR;DRUNEN;Nederland;50
REL06511PETERS;Bijmansstraat;20;6653BV;DEEST;Nederland;50
20576RAAK;De Luther;4;5095AC;HOOGE MIERDE;Nederland;50
REL02970WIJK;Hoge weg;5A;5313BA;NIEUWAAL;Nederland;50
REL02140PRUIJSEN;Vrouwkensvaartsestraat;32A;5165NP;WASPIK;Nederland;50
REL00768DUIJSTER;Rivelstraat;64;4261RC;WYK EN AALBURG;Nederland;50
REL06019OTTEVANGER;Schans;;4251PW;WERKENDAM;Nederland;50
REL00930GESTEL;Baarschotsestraat;35;5087KV;DIESSEN;Nederland;50
REL06869BOKHOVEN;Mommersteeg ;72B;5254VM;HAARSTEEG;Nederland;50
REL06598EHREN;Hoofdstraat;14;5256NH;HEUSDEN GEM HEUSDEN;Nederland;50
REL01268HOUBRAKEN;Burg. Lindersweg;13;5571XA;LUYKSGESTEL;Nederland;50
REL00137AMSTEL;Tiendweg;23;5397LH;LITH;Nederland;50
REL07528ZZHOON;Daesdonckseweg;7;4855AA;GALDER;Nederland;50
REL00531ZZJANSEN;Strijbeekseweg;51;4856AA;STRIJBEEK;Nederland;50
REL00543ZZROMBOUTS;Klein Oekelsestraat;1;4891PN;RIJSBERGEN;Nederland;50
REL00542ZZ RIEL;St. Jacobstraat;6;4855AL;GALDER;Nederland;50
REL00526ZZGRAUMANS;Heistraat;6;4858RL;ULVENHOUT;Nederland;50
REL05880WIJK;Nieuwe Tijningen;105;5301DA;ZALTBOMMEL;Nederland;50
REL03285OOSTERWIJK;De Hoogjens;39;4254XV;SLEEUWIJK;Nederland;50
REL01092HAM;Mostheuvel;13;5513NT;WINTELRE;Nederland;50
REL05925COPPELMANS;Oostelbeersedijk;20;5513NX;WINTELRE;Nederland;50
REL07710JACO;Eerselseweg ;99;2400;MOL;Belgie;50
20325BORNE;Postelsedijk;15;5541NN;REUSEL;Nederland;50
REL04304STEVENS;Theo Vogelspad ;56;5081MA;HILVARENBEEK;Nederland;50
REL07670JACOBS;Deurneseweg;27;5841CK;OPLOO;Nederland;50
REL06343JACOBS;De Run;5404A;5504DE;VELDHOVEN;Nederland;50
REL07430JACOBS;Kastelsedijk ;37;2480;DESSEL;Belgie;50
REL00101JACOBS;Roobeek ;36;2370;ARENDONK;Belgie;50
REL01342JACOBS;Grote Aardweg ;30;5521RL;EERSEL;Nederland;50
REL00318JONGE;Rietweg;20-24;4462PA;GOES;Nederland;50
20646PIJNENBURG;Beukenhaag;34;5091DB;OOSTELBEERS;Nederland;50
REL06321SONNEVELD JAN PERSONEEL;Gagelstraat;6;4714SH;SPRUNDEL;Nederland;50
REL02592THEUWS JAN PERSONEEL;Bucht;64;5571CX;BERGEIJK;Nederland;50
20324BORNE JAN;Postelsedijk;15;5541NN;REUSEL;Nederland;50
REL06258OEVER;Kievitsdwarsweg;6;5454GP;ST. HUBERT;Nederland;50
REL06906GOMPEL;Sondervick;67;5505NB;VELDHOVEN;Nederland;50
REL00394HEMELDONCK;Oosterwijkseweg;42;2250;OLEN;Belgie;50
REL02015OORT;Laag Spul;5;5081EA;HILVARENBEEK;Nederland;50
REL05793JAN VAN PERE;Dr. Rauppstraat;34A;5571CH;BERGEYK;Nederland;50
REL05935WOUDENBERG;Heereburen;17;9884TC;NIEHOVE;Nederland;50
REL06378VEROUDEN;Voorderstraat;5;5561BA;RIETHOVEN;Nederland;50
REL03706JANBROERS ROGIER;Vonderveld ;9;5583GX;WAALRE;Nederland;50
REL01352JANSEN;Vierbundersweg;90;5047TN;TILBURG;Nederland;50
40039JANSEN ANGELICA;Merksplasseweg;2bus 1;2340;BEERSE;Belgie;50
REL00604JANSEN;Geeneind ;2;2470;RETIE;Belgie;50
REL00104JANSEN;Vooreind;12;5096BC;HULSEL;Nederland;50
REL00366JANSEN INFRA;Postbus;60;5690AB;SON;Nederland;50
REL01357JANSEN;Hoek;54;5571GK;BERGEIJK;Nederland;50
40030JANSENS GERT;Strikkeweg;18;2330;MERKSPLAS;Belgie;50
REL00105JANSEN;Strikkeweg ;18;2330;MERKSPLAS ;Belgie;50
REL06528JANSSEN - BOUWMEESTER;Scharsestraat;15;6551ZA;WEURT;Nederland;50
40040JANSSEN WILLY;Schoterij;1;2460;KASTERLEE;Belgie;50
REL07490JANSSENS;Kluis ;20 B;2460;KASTERLEE;Belgie;50
REL07873JANSSENS;Schansstraat ;69;3470;KORTENAKEN;Belgie;50
REL00192JANSSENS;Hoogstraat ;15;2440;GEEL;Belgie;50
REL00867JANSSENS;Industrieweg;6;2280;GROBBENDONK;Belgie;50
20279JAWI;Bergdijk;1;6091PG;LEVEROY-NEDERWEERT;Nederland;50
REL07704BIERMANS;Kastermansstraat;13;2240;GEEL;Belgie;50
REL07744JESPERS;Visweg;4;2387;BAARLE HERTOG;Belgie;50
REL06348JETMIX;Oudsas;11;4251AW;WERKENDAM;Nederland;50
REL00433JEUGDCENTRUM SPIN VZW;Pastorijstraat;2;B-2480;DESSEL;Belgie;50
REL04652JEVE;Zandsteeg;24;4255SH;NIEUWENDIJK;Nederland;50
20402JNCK RECLAME ONTWERP;Pelgrimpad;14;4143GZ;LEERDAM;Nederland;50
REL00332BOEF;Schans;6;4251PT;WERKENDAM;Nederland;50
REL00417PUTTE;St Amandastraat ;32;B-3511;HASSELT;Belgie;50
40044JOCHEMS;Grensstraat;5;2960;BRECHT;Belgie;50
REL00875JOCHEMS;Houtelweg ;11;2310;RIJKEVORSEL;Belgie;50
REL07673JOCHEMS;Maxburgdreef;57;2321;MEER;Belgie;50
20908JOFRU;Lekdijk;86;4235VN;TIENHOVEN;Nederland;50
REL00545ZZSCHOENMAKERS;Ginderdoorstraat;4;4861CC;CHAAM;Nederland;50
REL00529ZZ HOUT;Hulteneindsestraat;13;5125NH;HULTEN;Nederland;50
20522VOSCAP;Postbus;9;5160AA;SPRANG-CAPELLE;Nederland;50
REL03393VOS;Hoofdstraat;35;5161PD;SPRANG CAPELLE;Nederland;50
REL02243ROMBOUTS;Grote Aard;23;5507RP;VELDHOVEN;Nederland;50
20463SCHUITEMA BV;Zandtangerweg;46;9584AL;MUSSEL;Nederland;50
REL06863JOHAN VAN DEN OEVER;Heerseweg;22B;5504KS;VELDHOVEN;Nederland;50
REL06172LIER;Schoordijk;20;6021RN;BUDEL;Nederland;50
REL06498OVERBEEK;Schansstraat;18;5688NC;OIRSCHOT;Nederland;50
REL06518JOHANNAHOF DEEST;Heuvelstraat;10;6626BM;ALPHEN (Gld);Nederland;50
REL06506BOS;Kantmos;56;3994KJ;HOUTEN;Nederland;50
REL05640PEETERS AGRI BV;Groenestraat;22;4849PT;DORST;Nederland;50
REL00700DINGEN;De Langrijt;4;5528NM;HOOGELOON;Nederland;50
20298LIEROP;Postelseheideweg;2;5571XB;BERGEIJK;Nederland;50
REL06065MEER;Castersedijk;18;5527JS;HAPERT;Nederland;50
REL06294MICHELBRINK;Willibrordlaan;56;5596BG;HULSEL;Nederland;50
REL01356JANSEN JOS;Burgemeester  Lindersweg;4;5571XA;BERGEIJK;Nederland;50
REL00103JANSEN JOS;Burgemeester Lindersweg;4;5571XA;BERGEIJK;Nederland;50
REL02501STEVENS;Hoogspul;6;5081EB;HILVARENBEEK;Nederland;50
REL05372THEUWS;Hoefblad;8;5571DJ;LUYKSGESTEL;Nederland;50
REL07880JOSTAN;Gammel;5;2310;RIJKEVORSEL;Belgie;50
REL07459JPG;Postbus;555;1930;ZAVENTEM;Belgie;50
REL06759JUNGHEINRICH;H.A. Lorentzweg;3;2408AS;ALPHEN AAN DEN RIJN;Nederland;50
REL06306JUTA HOLLAND BV;Postbus;2507;8375ZP;OLDEMARKT;Nederland;50
REL00766ZZ FESKENS K;Veenstraat;9;4854PH;BAVEL;Nederland;50
20639KANT;Bevertstraat;2;4251MA;WERKENDAM;Nederland;50
REL06541KANT;Parallelweg;44;4283GS;ANDEL;Nederland;50
REL04057KUYKEN;Bredasedijk ;33;5571VB;BERGEIJK;Nederland;50
REL05909SAHIN  ZADEN B.V.;Gouwestraat;11;0000AA;ALPHEN a/d RIJN;Nederland;50
REL06845HEIJDEN;Sleutelstraat;10;5541ND;REUSEL;Nederland;50
REL06268SCHOOT;Westerwijk;5;5087KG;DIESSEN;Nederland;50
REL06600VANDENPUT;Bunsbeekstraat;31;3300;SINT-MARGRIETE-HOUTEM;Belgie;50
REL01143HELDEN;Almweg;5;4286LG;ALMKERK;Nederland;50
REL07563DESSEL SPORT KFC;Lorzestraat;62;B-2480;DESSEL;Belgie;50
REL05674KAETHOVEN;Oude Provincialeweg;40;5527BP;HAPERT;Nederland;50
REL03501KVK;Postbus;735;5600AS;EINDHOVEN;Nederland;50
REL04637KVK;Postbus;90154;5000LG;TILBURG;Nederland;50
20892KAMERBEEK FILLET;Dr. Hub van Doorneweg;179;5000AX;TILBURG;Nederland;50
REL00431CAVES;Veneind ;5;5513NE;WINTELRE;Nederland;50
REL01429KAMSTEEG;Rithsestraat;152;4838GD;BREDA;Nederland;50
REL03680KANT OLIEHANDEL BV;Dorpsstraat;10A;4284EH;RIJSWIJK;Nederland;50
REL06159KANTERS BEDRIJVEN BV;Doornhoek ;3745;5465TA;VEGHEL;Nederland;50
REL03783KANTERS;Kuilerstraat ;26;5712PA;SOMEREN;Nederland;50
REL03525KANTERS;Middenakkerweg;1;5741HS;BEEK EN DONK;Nederland;50
REL06370KAP;Kildijk;51;4255TC;NIEUWENDIJK;Nederland;50
REL00724KHK;Kleinhoefstraat;4;2440;GEEL;Belgie;50
REL07106KAUFMAN M. (LOOYMANS W.);Kluizerdijk;75;B-3930;ACHEL ;Belgie;50
40019KEERSMAEKERS-MICHIELS MICHEL;Zandstraat;44;2470;RETIE;Belgie;50
REL07623KEES KENNIS;Meerven;2A;5512NR;VESSEM;Nederland;50
REL01522KOOLEN;Weebosch;92A;5571NH;BERGEIJK;Nederland;50
REL00544ZZROMME;Tiendweg;;4854NL;BAVEL;Nederland;50
REL03846ROOIJ;Duinweg ;7;5151RK;DRUNEN;Nederland;50
REL01448KEIJSERS;Roskam;32D;5505JJ;VELDHOVEN;Nederland;50
REL01470KEIZER;Postbus;151;4250DD;WERKENDAM;Nederland;50
REL05963KEIZERSGRACHT JURISTEN BV;Postbus;195;6400AD;HEERLEN;Nederland;50
REL03743KEMA;Postbus;260;5500AG;VELDHOVEN;Nederland;50
40055KEMBO NV;Goormansdijk;9;2480;DESSEL;Belgie;50
40205KEMPS;Belgenlaan;16;2490;BALEN;Belgie;50
REL07227KEMPS;Topmolenstraat ;2;2490;BALEN;Belgie;50
REL07369KENICO;Hoolst;67;2490;BALEN;Belgie;50
REL07750KENIS;Hoolst;67;2490;BALEN;Belgie;50
40231KENIS F.;Rijkevorselseweg;5;2340;BEERSE;Belgie;50
REL05657KENNIS;Ir. van Meelweg;7;5512NN;VESSEM;Nederland;50
REL00109KENNIS;Ulicotenseweg ;66A;2328;MEERLE;Belgie;50
REL07107KENNIS;Dr.Gommestraat ;12;2328;MEERLE;Belgie;50
REL07002KERSTENS VOETEN B.V.;Bredaseweg;255;4705RN;ROOSENDAAL;Nederland;50
REL03548KEULEN;Business Park Stein;139;6181MA;ELSLOO;Nederland;50
REL03321NAK;Postbus;1115;8300BC;EMMELOORD;Nederland;50
REL00191KEYSERS;Provinciebaan ;2;2470;RETIE;Belgie;50
REL07194KEYSERS LV (NIET KUNNEN VINDEN);Tipstraat;11;B-2480;DESSEL;Belgie;50
40070KEYSERS TIM;Kortijnen;24;2470;RETIE;Belgie;50
REL03276KIEBOOM;Biesboschhaven zuid;20;4251NN;WERKENDAM;Nederland;50
REL06491KIGI JOY;Boschdijk;922A;5627AC;EINDHOVEN;Nederland;50
REL07026KILLGERM BENELUX;Koeybleuken;12;B-2300;TURNHOUT;Belgie;50
20870HANS DE BONT 06-46312197;Koeybleuken;12;B-2300;TURNHOUT;Belgie;50
REL06440SMITS;Koningssteeg;5;4251CD;WERKENDAM;Nederland;50
REL00112KLAASSEN;Steenweg op Zondereigen ;138;2300;TURNHOUT;Belgie;50
40193KLEINDOP;Vraggelsebaan;0,0833333333333333;4847NL;TETERINGEN;Nederland;50
REL07113KLESSENSKRUIJF;Prins Hendriklaan;2;5095NA;HOOGE MIERDE;Nederland;50
REL01598KLESSENS;Prins Hendriklaan;2;5095NA;HOOGE MIERDE;Nederland;50
REL01493KLIJN;Hogevaart;93;5161PM;SPRANG CAPELLE;Nederland;50
REL05597KLOMPERS;Langendonksedijk;3;5688JS;SPOORDONK;Nederland;50
REL05660KLOP EN BARENDS HOVENIERS VOF;Akkerstraat;5;3372EA;HARDINXVELD G'DAM;Nederland;50
20633KNOOK-SNEEP;Oostdijk;18;4797SC;WILLEMSTAD;Nederland;50
20345KNPV;Postbus;31;6700AA;WAGENINGEN;Nederland;50
20607KOBESPA;De Schoren;13;6581DK;MALDEN;Nederland;50
REL04603KOEK;Maasdijk;40;4284VB;RIJSWIJK;Nederland;50
REL01525KOENRAADT;Molenstraat;9;4758AA;STANDDAARBUITEN;Nederland;50
40145KOERIERDIENST SPRINT4YOU;Ambachtstraat;24;2340;BEERSE;Belgie;50
REL05237KOERT;Hondsberg;5;5508EE;VELDHOVEN;Nederland;50
REL00197KOKX;Koningsstraat;17;2381;WEELDE;Belgie;50
40168KOKX;Rijkevorselseweg;30;2340;BEERSE;Belgie;50
40186KOKX;Lage Mierdsedijk;2;5541PM;REUSEL;Nederland;50
REL01529KOLBACH;Veldweg;27A;4284VR;RIJSWIJK;Nederland;50
REL03712KNPV PLANTENZIEKTEK VER.;Droevendaalsesteeg;1;6708PB;WAGENINGEN;Nederland;50
REL07290KOOLEN;Russendorp;20;3920;LOMMEL;Belgie;50
REL05811KOREVAAR;Klokbekerweg;8;2975LC;OTTOLAND;Nederland;50
REL01564KORFBAL ACKC;Postbus;59;4286ZH;ALMKERK;Nederland;50
REL06084KORST BANDEN;Bedrijvenweg;4;4793SK;FIJNAART;Nederland;50
REL01575KOUWENBERG;De Ruttestraat ;5;5534AP;NETERSEL;Nederland;50
REL07672KOYEN;Maaihoek;5;2321;MEERSEL-DREEF;Belgie;50
REL06784KPN MOBIELE TELEFONIE;;;;DEN HAAG;Nederland;50
REL03507KPN;Postbus;90052;5200KD;'S HERTOGENBOSCH;Nederland;50
REL05664KRAATS LANDBOUW;Voorstraat;127;4153AK;BEESD;Nederland;50
40117KRIECKEMANS;Kastermansstraat;5;2440;GEEL;Belgie;50
REL05893KRIJGER ADVIES;Nassaulaan;18;5110AH;BAARLE NASSAU;Nederland;50
20966KRINKELS;Plantagebaan;58;4724CK;WOUW;Nederland;50
REL05548KROEZE;Havendijk;27;4153AW;BEESD;Nederland;50
REL01596KRONENBURG;Poeyerstraat;104;5642GE;EINDHOVEN;Nederland;50
20422KRUGTEN;Vijfmorgen;5;4254CH;SLEEUWIJK;Nederland;50
REL01619KUIJKEN;Eeuwselsedijk;1;5563VJ;WESTERHOVEN;Nederland;50
20205KUIJS;Nassaulaan;63;5251JB;VLIJMEN;Nederland;50
REL01632KUIJSTEN;Loeffstraat;79;5142EP;WAALWIJK;Nederland;50
REL01291HULST;Heiberg;26A;5504PB;VELDHOVEN;Nederland;50
20691KUIPERS;Toekomstweg;4;5087TL;DIESSEN;Nederland;50
REL05926KUTSCHRUITER;Zwartemeerpad ;11;8317PE;KRAGGENBURG;Nederland;50
REL00275KUYKEN;Slinkerstraat;15;3920;LOMMEL;Belgie;50
REL01629KUYPERS;Gijzelsestraat;18;5074RS;BIEZENMORTEL;Nederland;50
REL05047KUYPERS KUNSTSTOFTECHNIEK BV;Turnhoutseweg;22;5541NX;REUSEL;Nederland;50
REL01407KVERNELAND;Nuenenseweg;165;5667KP;GELDROP;Nederland;50
REL00422OUDERT;Den Oudert;6;4261NB;WIJK EN AALBURG;Nederland;50
REL02367SCHOUTEN;Kooikamp;8A;4254LJ;SLEEUWIJK;Nederland;50
20028SCHOUTEN;Kooikamp;8A;4254LJ;SLEEUWIJK;Nederland;50
20043DAROLIN I;Molenkampsweg;16;5306VP;BRAKEL;Nederland;50
REL00327BLOKLANDSE PAAL;Bazeldijk;2;4221XV;HOOGBLOKLAND;Nederland;50
REL00914GRENSSTREEK GEERTS;Meerleseweg;3A;5113BL;ULICOTEN;Nederland;50
20012GEERTS;Meerleseweg;3A;5113BL;ULICOTEN;Nederland;50
REL01501KLOP;Molenkampseweg ;35;5306VN;BRAKEL;Nederland;50
20020KLOP;Molenkampseweg ;35;5306VN;BRAKEL;Nederland;50
REL01918MOOKER;Burgemeester Aartslaan;40;5571TS;BERGEIJK;Nederland;50
REL06915NAULANDEN;Naulandseweg ;9;5154PB;ELSHOUT;Nederland;50
REL01533KOLBACH PANOVEN;Egter van Wissekerkeweg;2A;5307VA;POEDEROIJEN;Nederland;50
20022KOLBACH;Egter van Wissekerkeweg;2A;5307VA;POEDEROIJEN;Nederland;50
REL01386JONKERS;Wolfshoek;53;5154AB;ELSHOUT;Nederland;50
REL04194GROOT;Langeweg;13A;4771RA;LANGEWEG;Nederland;50
REL06472KANT;Waaldijk;111;5306AB;BRAKEL;Nederland;50
REL06806LOEVESTEIN;Ruigenhoekweg;1;4285WT;WOUDRICHEM;Nederland;50
20406MEISTROK;Naulandseweg;33;5154PB;ELSHOUT;Nederland;50
REL02659TUYL MONNIKENWAARD;Hogeweg;10;5313BA;NIEUWAAL;Nederland;50
20034TUIJL;Hogeweg;10;5313BA;NIEUWAAL;Nederland;50
REL05877RODALIN;Burgerstraat;24;5311CX;GAMEREN;Nederland;50
20624AERTS;Naulandseweg;47;5154PB;ELSHOUT;Nederland;50
REL00613TRANSVAAL CRIELAARD;Transvaal;61;4254BB;SLEEUWIJK;Nederland;50
REL01147HEESBEEN;Tuinbouwweg;49;5254VJ;HAARSTEEG;Nederland;50
REL01199HEUVEL;Kooikamp;5;4254LJ;SLEEUWIJK;Nederland;50
REL01772LOGTEN;Beethovenlaan;52;5151LJ;DRUNEN;Nederland;50
REL05010LOGTEN;Kapelstraat;76;5154AX;ELSHOUT;Nederland;50
20470VERMEER;Gemeentweg;5;4266LZ;CROMVOIRT;Nederland;50
REL01409KAAM WOLFSLAAR;Bloemendaalse Zeedijk;53;4926PE;LAGE ZWALUWE;Nederland;50
20018KAAM;Bloemendaalse Zeedijk;53;4926PE;LAGE ZWALUWE;Nederland;50
REL06894ZESTIENHOVEN;Donkerstraat;12;4063CZ;HEESSELT;Nederland;50
REL07286KWINTEN;Grootrees;111;2460;KASTERLEE;Belgie;50
REL03349KWS BENELUX;Hulstbaan;266;9112;SINAAI;Belgie;50
REL01643KWS;Schellingstraat;10;4879NK;ETTEN LEUR;Nederland;50
REL05486L&L BESTRATINGEN;Sperwerstraat;8;5541BN;REUSEL;Nederland;50
40105LMG;Vlaamse Gaaistraat;14;3920;LOMMEL;Belgie;50
REL00779EEKERT;Voort;23;5541PH;REUSEL;Nederland;50
REL00035CASTELIJNS;De Bucht;10;5529NG;CASTEREN;Nederland;50
REL05283DOLISLAGER;Prinses Julianaweg ;15;4255HB;NIEUWENDIJK NB;Nederland;50
REL06583KAMP;Poolseweg;4;5165PR;WASPIK;Nederland;50
REL05577KESSELS;Beekstraat ;70;5981NV;HELDEN-PANNINGEN;Nederland;50
20947KOSTER;Achterkade;21;4133RB;VIANEN;Nederland;50
REL02043OTTE;Brandpolderweg;2;4927SE;HOOGE ZWALUWE;Nederland;50
REL02054PAANS;Postbus ;173;4200AD;GORINCHEM;Nederland;50
20323SCHILLEBEECKX;Laar;26;2381;WEELDE;Belgie;50
REL06881BEEK FERWERT;Hegebeintumerweg;49;9172GP;FERWERT;Nederland;50
20223DUEREN;Blaaksedijk;32;4793RN;FIJNAART;Nederland;50
REL06252HAALEN;Leegstraat;22;6645BC;WINSSEN;Nederland;50
REL10179HAM;Akkerstraat;10;5525AC;DUIZEL;Nederland;50
REL01239HOORN;Haarweg ;36;4205ND;GORINCHEM;Nederland;50
REL01831MEEL;Drimmelenseweg;44;4921SG;MADE;Nederland;50
REL02045OIJEN;Grensweg;49;6021JW;BUDEL;Nederland;50
REL02215RIJTHOVEN;De Bucht;17;5529NG;CASTEREN;Nederland;50
REL05407WIJK;Deilsegraaf;2;4157PC;ENSPIJK;Nederland;50
REL05938VOS;Delwijnsekade;13;5316BH;DELWIJNEN;Nederland;50
REL02461SNOEK;Uppelsehoek;17;4286EM;ALMKERK;Nederland;50
REL01841MEER;Kooikamp;3A;4254LJ;SLEEUWIJK;Nederland;50
REL00776EETEN;Hoofdgraaf ;59;4281NN;ANDEL;Nederland;50
REL04106GRIEND     BU;De Omloop;3;5256TH;HEUSDEN GEM HEUSDEN;Nederland;50
REL02239ROMBOUTS;Lage Berkt;2;5571LP;BERGEIJK;Nederland;50
REL02590THEUNISSE;Dommelstraat;42;5551TA;VALKENSWAARD;Nederland;50
